Rank,Rikishi,Heya,Shusshin,Birth Date,Height/Weight,Result
S1w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,3-12
K1e,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,5-10
K1w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,7-8
M1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,8-7
M1w,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,0-3-12
M2e,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,4-11
M2w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,6-9
M3e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,4-11
M3w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,2-13
M4e,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,8-7 G
M4w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,6-9
M5e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,6-9
M5w,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,6-9
M6e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,9-6
M6w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,8-7
M7e,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,9-6
M7w,Mitoizumi,Takasago,Ibaraki,02.09.1962,192 cm 170.5 kg,0-0-15
M8e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,8-7
M8w,Tochitsurugi,Kasugano,Aichi,26.04.1955,170.5 cm 116 kg,8-7
M9e,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,8-7
M9w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,8-7
M10e,Koryu,Miyagino,Tokushima,12.09.1961,174 cm 120 kg,7-8
M10w,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,9-6
M11e,Sasshunada,Izutsu,Kagoshima,07.06.1957,182 cm 150 kg,8-7
M11w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,9-6
M12e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 134 kg,7-8
M12w,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,8-7
M13e,Kurama,Tokitsukaze,Shiga,16.12.1952,188 cm 140.5 kg,8-7
M13w,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,6-9
M14e,Chikubayama,Miyagino,Fukuoka,21.08.1957,176 cm 121 kg,5-10
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 124 kg,12-3
Y1w,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 140 kg,11-4
Y2eHD,Futahaguro,Tatsunami,Mie,12.08.1963,199 cm 151 kg,0-0
Y2wHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 199 kg,5-5-5
O1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 135.5 kg,14-1 Y
O1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 149 kg,9-6
O2eHD,Konishiki,Takasago,U.S.A.,31.12.1963,186 cm 230 kg,13-2 J
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 181.5 kg,9-6
S1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 130 kg,9-6 S
S1w,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 142 kg,7-8
K1e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,183 cm 164 kg,5-10
K1w,Kirinji,Nishonoseki,Chiba,09.03.1953,182 cm 146.5 kg,2-13
M1e,Fujinoshin,Kokonoe,Chiba,06.11.1960,180 cm 131 kg,5-10
M1w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 134 kg,8-7
M2e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 148.5 kg,4-11
M2w,Takanofuji,Kokonoe,Tokyo,09.10.1963,191 cm 135 kg,3-12
M3e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,7-8
M3w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,177 cm 137.5 kg,4-11
M4e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,186 cm 160 kg,4-11
M4w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 134.5 kg,8-7
M5e,Daitetsu,Nishonoseki,Fukui,29.10.1956,193 cm 126 kg,5-10
M5w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 147 kg,8-7
M6e,Sasshunada,Izutsu,Kagoshima,07.06.1957,182 cm 150 kg,9-6
M6w,Maenoshin,Takadagawa,Fukuoka,17.04.1961,184 cm 141 kg,6-9
M7e,Kotogaume,Sadogatake,Toyama,05.10.1963,178.5 cm 160 kg,12-3 K
M7w,Dewanohana,Dewanoumi,Aomori,13.05.1951,185.5 cm 125 kg,4-11
M8e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 119 kg,8-7
M8w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 122 kg,5-10
M9e,Sadanoumi,Dewanoumi,Osaka,19.07.1956,182 cm 132 kg,7-8
M9w,Kirishima,Izutsu,Kagoshima,03.04.1959,186.5 cm 119 kg,7-8
M10e,Itai,Onaruto,Oita,21.03.1956,176 cm 135 kg,8-7
M10w,Toryu,Mihogaseki,Hyogo,19.12.1958,180 cm 149 kg,7-8
M11e,Jingaku,Izutsu,Kagoshima,24.12.1959,188 cm 142 kg,8-7
M11w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 127.5 kg,6-9
M12e,Nankairyu,Takasago,Western Samoa,22.02.1965,188 cm 126 kg,8-7
M12w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 161 kg,9-6
M13e,Daijuyama,Futagoyama,Niigata,08.04.1959,182 cm 159 kg,10-5
M13w,Masurao,Oshiogawa,Fukuoka,27.06.1961,188 cm 116 kg,9-6
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 123 kg,11-4
Y1w,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 201 kg,11-4
Y2eHD,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 144 kg,14-1 Y
O1e,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 143 kg,14-1 D
O1w,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 142 kg,10-5
O2eHD,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 252 kg,3-9-3
O2wHD,Asashio,Takasago,Kochi,09.12.1955,183 cm 169 kg,8-7
S1e,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 129 kg,9-6 G
S1w,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 152 kg,4-11
K1e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 116 kg,1-14
K1w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 135 kg,3-12
M1e,Akinoshima,Fujishima,Hiroshima,16.03.1967,175 cm 132 kg,7-8
M1w,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 116 kg,8-7 S
M2e,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 171 kg,6-9
M2w,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,178 cm 137 kg,1-11-3
M3e,Kotogaume,Sadogatake,Toyama,05.10.1963,179 cm 172 kg,8-7
M3w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,6-9
M4e,Fujinoshin,Kokonoe,Chiba,06.11.1960,180 cm 146 kg,6-9
M4w,Sasshunada,Izutsu,Kagoshima,07.06.1957,183 cm 146 kg,4-11
M5e,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 144 kg,8-7
M5w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 136 kg,8-7
M6e,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 141 kg,8-7
M6w,Hananoumi,Hanaregoma,Akita,06.12.1960,181 cm 140 kg,10-5
M7e,Jingaku,Izutsu,Kagoshima,24.12.1959,189 cm 143 kg,8-7
M7w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 150 kg,10-5
M8e,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 134 kg,6-9
M8w,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 168 kg,0-0-15
M9e,Hoo,Nishonoseki,Aichi,07.12.1956,180 cm 140 kg,5-10
M9w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 128 kg,9-6
M10e,Kotofuji,Sadogatake,Chiba,28.10.1964,190 cm 139 kg,6-9
M10w,Itai,Onaruto,Oita,21.03.1956,177 cm 135 kg,8-7
M11e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 141 kg,7-8
M11w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 156 kg,0-0-15
M12e,Kyokudozan,Oshima,Kagoshima,14.10.1964,181.2 cm 95 kg,9-6 K
M12w,Tamaryu,Kataonami,Nagasaki,22.07.1954,191 cm 125 kg,7-8
M13e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,182 cm 133 kg,6-9
M13w,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 143 kg,8-7
M14e,Takanohama,Fujishima,Fukuoka,22.09.1965,188 cm 181 kg,9-6
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 125 kg,14-1 Y
Y1w,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 144 kg,11-4 J
Y2eHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 210 kg,8-7
O1e,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 225 kg,10-5
O1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 142 kg,9-6
O2wHD,Hokutenyu,Mihogaseki,Hokkaido,08.08.1960,183 cm 144 kg,10-5
S1e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 173 kg,7-8
S1w,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 183 kg,8-7
S2eHD,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 115 kg,7-8
K1e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 128 kg,11-4 JS
K1w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 172 kg,4-11
M1e,Kasugafuji,Kasugayama,Kanagawa,20.02.1966,177 cm 139 kg,3-12
M1w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 142 kg,6-9
M2e,Tochitsukasa,Kasugano,Aichi,25.04.1958,180 cm 155 kg,4-11
M2w,Sakahoko,Izutsu,Kagoshima,18.06.1961,181 cm 129 kg,4-11
M3e,Itai,Onaruto,Oita,21.03.1956,177 cm 137 kg,4-11
M3w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 128 kg,5-10
M4e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 148 kg,10-5 K
M4w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 152 kg,5-10
M5e,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 137 kg,9-6
M5w,Enazakura,Oshiogawa,Gifu,29.07.1960,180 cm 134 kg,6-9
M6e,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 132 kg,8-7
M6w,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 133 kg,8-7
M7e,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 146 kg,8-7
M7w,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 161 kg,8-7
M8e,Kyokudozan,Oshima,Kagoshima,14.10.1964,181 cm 100 kg,8-7
M8w,Kotofuji,Sadogatake,Chiba,28.10.1964,191 cm 144 kg,8-7
M9e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 171 kg,6-9
M9w,Jingaku,Izutsu,Kagoshima,24.12.1959,189 cm 147 kg,9-6
M10e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 141 kg,8-7
M10w,Ryukozan,Dewanoumi,Osaka,23.06.1967,185.5 cm 160.2 kg,9-6
M11e,Takanohama,Fujishima,Fukuoka,22.09.1965,188 cm 184 kg,7-8
M11w,Oginohana,Dewanoumi,Chiba,18.11.1967,188.5 cm 126 kg,9-6
M12e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,178 cm 139 kg,8-7
M12w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 147 kg,9-6
M13e,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 164 kg,9-6
M13w,Kinoarashi,Oshiogawa,Hokkaido,09.07.1961,183 cm 161 kg,5-10
M14e,Koboyama,Kumagatani,Miyagi,15.08.1957,179 cm 142 kg,3-12
Y1e,Chiyonofuji,Kokonoe,Hokkaido,01.06.1955,183 cm 122 kg,2-1-12
Y1w,Asahifuji,Oshima,Aomori,06.07.1960,188 cm 143 kg,11-4
Y2eHD,Onokuni,Hanaregoma,Hokkaido,09.10.1962,189 cm 186 kg,10-5
Y2wHD,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 147 kg,12-3 J
O1e,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 124 kg,14-1 Y
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 239 kg,0-1-14
S1e,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 133 kg,11-4 G
S1w,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 151 kg,8-7
K1e,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 134 kg,5-10
K1w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 146 kg,2-13
M1e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 144 kg,6-9
M1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 185 kg,8-7 S
M2e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 110.5 kg,8-7
M2w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 166 kg,5-10
M3e,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 145 kg,5-10
M3w,Jingaku,Izutsu,Kagoshima,24.12.1959,190 cm 147 kg,6-9
M4e,Sakahoko,Izutsu,Kagoshima,18.06.1961,182 cm 126 kg,6-9
M4w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,187 cm 167 kg,5-10
M5e,Kasugafuji,Ajigawa,Kanagawa,20.02.1966,180 cm 141 kg,5-10
M5w,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 176 kg,7-8
M6e,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 182 kg,8-7
M6w,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 149 kg,8-7
M7e,Takanofuji,Kokonoe,Tokyo,09.10.1963,192 cm 143 kg,8-7
M7w,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 102 kg,8-7
M8e,Takatoriki,Fujishima,Fukuoka,28.09.1967,181 cm 131 kg,9-6
M8w,Hananokuni,Hanaregoma,Osaka,15.10.1959,185 cm 145 kg,8-7
M9e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 130 kg,3-5-7
M9w,Takahanada,Fujishima,Tokyo,12.08.1972,184 cm 110 kg,6-9
M10e,Wakahanada,Fujishima,Tokyo,20.01.1971,178 cm 108 kg,7-8
M10w,Ozutsu,Taiho,Mie,18.04.1956,183 cm 137 kg,8-7
M11e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 176 kg,7-8
M11w,Daijuyama,Futagoyama,Niigata,08.04.1959,183 cm 159 kg,8-7
M12e,Enazakura,Oshiogawa,Gifu,29.07.1960,181 cm 135 kg,10-5
M12w,Itai,Onaruto,Oita,21.03.1956,178 cm 139 kg,8-7
M13e,Owakamatsu,Taiho,Saitama,17.11.1966,187 cm 146 kg,4-11
M13w,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 137 kg,9-6
M14e,Tagaryu,Kagamiyama,Ibaraki,15.02.1958,178 cm 136 kg,5-10
M14w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 132 kg,8-7
M15e,Daikiko,Musashigawa,Wakayama,15.09.1967,184 cm 160 kg,5-10
M15w,Tomoefuji,Kokonoe,Akita,27.01.1971,190.5 cm 145 kg,10-5 K
Y1e,Hokutoumi,Kokonoe,Hokkaido,22.06.1963,181 cm 147 kg,0-0-15
Y1w,Asahifuji,Oshima,Aomori,06.07.1960,189 cm 143 kg,0-4-11
O1e,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 236 kg,12-3
O1w,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 127 kg,8-7
S1e,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 134 kg,7-8
S1w,Takatoriki,Fujishima,Hyogo,28.09.1967,181 cm 139 kg,7-8
K1e,Tochinowaka,Kasugano,Wakayama,22.05.1962,190 cm 156 kg,8-7
K1w,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 194 kg,13-2 JSK
M1e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 181 kg,8-7
M1w,Wakahanada,Fujishima,Tokyo,20.01.1971,180 cm 117 kg,10-5 G
M2e,Takahanada,Fujishima,Tokyo,12.08.1972,186 cm 133 kg,14-1 YGSK
M2w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 178 kg,5-10
M3e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 161 kg,9-6
M3w,Ryogoku,Dewanoumi,Nagasaki,30.07.1962,185 cm 170 kg,5-10
M4e,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,184 cm 139 kg,6-9
M4w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,188 cm 171 kg,7-8
M5e,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 139 kg,8-7
M5w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 149 kg,8-7
M6e,Kyokudozan,Oshima,Kagoshima,14.10.1964,182 cm 102 kg,7-8
M6w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 179 kg,8-7
M7e,Mainoumi,Dewanoumi,Aomori,17.02.1968,174 cm 93 kg,4-11
M7w,Sakahoko,Izutsu,Kagoshima,18.06.1961,182 cm 124 kg,6-9
M8e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 111 kg,8-7
M8w,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 173 kg,5-10
M9e,Wakasegawa,Isegahama,Yamagata,28.07.1962,189 cm 148 kg,6-9
M9w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 155 kg,7-8
M10e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,187 cm 153 kg,6-9
M10w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,180 cm 140 kg,8-7
M11e,Takanonami,Fujishima,Aomori,27.10.1971,195 cm 151 kg,10-5
M11w,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 150 kg,8-7
M12e,Tomoefuji,Kokonoe,Akita,27.01.1971,191 cm 144 kg,8-7
M12w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 150 kg,8-7
M13e,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 145 kg,6-9
M13w,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 147 kg,7-8
M14e,Daishoho,Tatsunami,Hokkaido,07.05.1967,188 cm 139 kg,8-7
M14w,Tatsuhikari,Tatsunami,Hokkaido,25.10.1969,192 cm 187 kg,7-8
M15e,Ozutsu,Taiho,Mie,18.04.1956,183 cm 137 kg,4-11
M15w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,181 cm 153 kg,6-9
M16e,Tsunenoyama,Dewanoumi,Kagoshima,29.01.1963,182 cm 115 kg,8-7
M16w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 130 kg,8-7
O1e,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 200 kg,13-2 Y
O1w,Konishiki,Takasago,U.S.A.,31.12.1963,187 cm 264 kg,10-5
S1e,Takahanada,Fujishima,Tokyo,12.08.1972,186 cm 130 kg,11-4
S1w,Kotonishiki,Sadogatake,Gunma,08.06.1968,177 cm 140 kg,7-8
S2eHD,Musashimaru,Musashigawa,U.S.A.,02.05.1971,190 cm 177 kg,10-5
S2wHD,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 127 kg,0-0-15
K1e,Daishoho,Tatsunami,Hokkaido,07.05.1967,188 cm 144 kg,4-11
K1w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 149 kg,4-11
M1e,Akinoshima,Fujishima,Hiroshima,16.03.1967,176 cm 140 kg,9-6
M1w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,188 cm 190 kg,7-8
M2e,Tomoefuji,Kokonoe,Akita,27.01.1971,192 cm 149 kg,6-9
M2w,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 153 kg,7-8
M3e,Wakahanada,Fujishima,Tokyo,20.01.1971,180 cm 126 kg,10-5 G
M3w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,181 cm 159 kg,10-5 K
M4e,Daizen,Nishonoseki,Osaka,14.12.1964,189 cm 146 kg,5-10
M4w,Toyonoumi,Fujishima,Fukuoka,22.09.1965,190 cm 196 kg,7-8
M5e,Terao,Izutsu,Kagoshima,02.02.1963,185 cm 115 kg,6-9
M5w,Takatoriki,Fujishima,Hyogo,28.09.1967,181 cm 144 kg,5-10
M6e,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,8-7
M6w,Kyokudozan,Oshima,Kagoshima,14.10.1964,183 cm 104 kg,8-7
M7e,Takanonami,Fujishima,Aomori,27.10.1971,196 cm 152 kg,10-5
M7w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,184 cm 146 kg,7-8
M8e,Oginohana,Dewanoumi,Chiba,18.11.1967,189 cm 146 kg,8-7
M8w,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 163 kg,6-9
M9e,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 145 kg,0-0-15
M9w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 148 kg,8-6-1
M10e,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 174 kg,3-12
M10w,Mitoizumi,Takasago,Ibaraki,02.09.1962,195 cm 183 kg,8-7
M11e,Kasugafuji,Ajigawa,Miyagi,20.02.1966,180 cm 143 kg,6-9
M11w,Kirinishiki,Kagamiyama,Gunma,31.08.1962,188 cm 180 kg,0-5-10
M12e,Kotoinazuma,Sadogatake,Gunma,26.04.1962,181 cm 133 kg,9-6
M12w,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,2-13
M13e,Tatsuhikari,Tatsunami,Hokkaido,25.10.1969,192 cm 190 kg,2-13
M13w,Kiraiho,Takadagawa,Kanagawa,05.01.1966,188 cm 153 kg,8-7
M14e,Naminohana,Futagoyama,Aomori,19.03.1969,178 cm 130 kg,10-5
M14w,Daishoyama,Tatsunami,Ishikawa,07.07.1966,182 cm 179 kg,12-3 JK
M15e,Kotogaume,Sadogatake,Toyama,05.10.1963,180 cm 160 kg,2-3-10
M15w,Kotofuji,Sadogatake,Chiba,28.10.1964,192 cm 145 kg,9-6
M16e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171.5 cm 97 kg,9-6
M16w,Kyokugozan,Oshima,Chiba,18.09.1968,182 cm 176 kg,4-11
Y1e,Akebono,Azumazeki,U.S.A.,08.05.1969,204 cm 215 kg,11-4
O1e,Wakanohana,Futagoyama,Tokyo,20.01.1971,179 cm 117 kg,11-4
O1w,Takanohana,Futagoyama,Tokyo,12.08.1972,185 cm 142 kg,14-1 Y
S1e,Musashimaru,Musashigawa,U.S.A.,02.05.1971,191 cm 183 kg,12-3 G
S1w,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 157 kg,13-2 JK
S2eHD,Kotonishiki,Sadogatake,Gunma,08.06.1968,176 cm 131 kg,9-6
S2wHD,Konishiki,Takasago,U.S.A.,31.12.1963,185 cm 258 kg,2-13
K1e,Tomonohana,Tatsunami,Kumamoto,23.06.1964,173 cm 113 kg,4-11
K1w,Wakashoyo,Futagoyama,Tokyo,08.03.1966,182 cm 163 kg,6-9
M1e,Kotonowaka,Sadogatake,Yamagata,15.05.1968,192 cm 165 kg,6-9
M1w,Tochinowaka,Kasugano,Wakayama,22.05.1962,191 cm 156 kg,8-7
M2e,Akinoshima,Futagoyama,Hiroshima,16.03.1967,174 cm 144 kg,4-11
M2w,Kotobeppu,Sadogatake,Oita,17.10.1965,178 cm 170 kg,3-12
M3e,Daizen,Nishonoseki,Osaka,14.12.1964,188 cm 144 kg,8-7
M3w,Musoyama,Musashigawa,Ibaraki,14.02.1972,183 cm 152 kg,10-5 S
M4e,Misugisato,Futagoyama,Shiga,01.07.1962,185 cm 154 kg,8-7
M4w,Kotofuji,Sadogatake,Chiba,28.10.1964,190 cm 142 kg,3-12
M5e,Oginishiki,Dewanoumi,Chiba,08.07.1971,186 cm 133 kg,7-8
M5w,Daishoho,Tatsunami,Hokkaido,07.05.1967,187 cm 143 kg,0-0-15
M6e,Kenko,Takadagawa,Osaka,27.06.1967,190 cm 132 kg,6-9
M6w,Kaio,Tomozuna,Fukuoka,24.07.1972,184 cm 147 kg,8-7
M7e,Takatoriki,Futagoyama,Hyogo,28.09.1967,182 cm 140 kg,6-9
M7w,Kushimaumi,Dewanoumi,Wakayama,06.08.1965,187 cm 192 kg,1-2-12
M8e,Terao,Izutsu,Kagoshima,02.02.1963,186 cm 114 kg,8-7
M8w,Kitakachidoki,Isenoumi,Hokkaido,01.01.1966,183 cm 148 kg,8-7
M9e,Kiraiho,Takadagawa,Kanagawa,05.01.1966,189 cm 153 kg,6-9
M9w,Tamakairiki,Kataonami,Tokyo,16.07.1966,183 cm 141 kg,2-13
M10e,Kyokudozan,Oshima,Kagoshima,14.10.1964,183 cm 107 kg,8-7
M10w,Takamisugi,Futagoyama,Kanagawa,01.03.1961,179 cm 145 kg,8-7
M11e,Mitoizumi,Takasago,Ibaraki,02.09.1962,194 cm 180 kg,8-7
M11w,Toyonoumi,Futagoyama,Fukuoka,22.09.1965,189 cm 210 kg,6-9
M12e,Mainoumi,Dewanoumi,Aomori,17.02.1968,171 cm 96 kg,8-7
M12w,Kotoinazuma,Sadogatake,Gunma,26.04.1962,180 cm 130 kg,8-7
M13e,Higonoumi,Mihogaseki,Kumamoto,23.09.1969,183 cm 133 kg,8-7
M13w,Kasugafuji,Ajigawa,Miyagi,20.02.1966,177 cm 144 kg,9-6
M14e,Hamanoshima,Mihogaseki,Kumamoto,21.03.1970,178 cm 127 kg,8-7
M14w,Kirishima,Izutsu,Kagoshima,03.04.1959,187 cm 132 kg,8-7
M15e,Daishoyama,Tatsunami,Ishikawa,07.07.1966,181 cm 181 kg,9-6
M15w,Tokitsunada,Tokitsukaze,Tokushima,02.08.1969,188 cm 179 kg,9-6
M16e,Kototsubaki,Sadogatake,Okinawa,06.12.1960,188 cm 141 kg,7-8
Y1e,Takanohana,Futagoyama,Tokyo,12.08.1972,186 cm 141 kg,13-2 Y
Y1w,Akebono,Azumazeki,U.S.A.,08.05.1969,203 cm 225 kg,12-3
O1e,Takanonami,Futagoyama,Aomori,27.10.1971,195 cm 161 kg,11-4
